U1695,B2914,3
U1327,B2914,2
U210,B2915,3
U729,B2915,1
U526,B2915,2
U182,B2915,1
U1236,B2915,1
U526,B2915,3
U563,B2915,5
U261,B2915,3
U1240,B2915,3
U285,B2915,2
U227,B2915,2
U1527,B2916,3
U1678,B2916,3
U1514,B2916,4
U1423,B2916,3
U1641,B2916,4
U2051,B2917,5
U2060,B2917,4
U49,B2918,5
U56,B2918,1
U61,B2918,4
U97,B2918,4
U46,B2918,4
U24,B2919,3
U23,B2919,3
U25,B2919,4
U22,B2919,5
U29,B2919,3
U14,B2919,3
U37,B2919,4
U944,B2922,4
U398,B2922,2
U1106,B2922,4
U498,B2922,1
U2051,B2924,4
U2058,B2924,4
U255,B2925,3
U1053,B2925,4
U182,B2925,4
U227,B2925,1
U210,B2925,4
U1234,B2925,3
U729,B2925,4
U1873,B2925,3
U285,B2925,3
U1873,B2925,5
U791,B2925,4
U547,B2926,3
U518,B2926,5
U423,B2926,5
U577,B2926,4
U156,B2926,2
U156,B2926,3
U672,B2926,2
U1814,B2926,3
U158,B2926,4
U299,B2926,4
U269,B2926,5
U182,B2926,4
U425,B2926,3
U301,B2926,4
U361,B2926,3
U362,B2926,4
U171,B2926,2
U366,B2926,5
U679,B2926,4
U725,B2926,4
U706,B2926,4
U333,B2926,3
U376,B2926,5
U1220,B2926,3
U533,B2926,3
U481,B2926,3
U340,B2928,4
U531,B2928,4
U24,B2929,3
U20,B2929,5
U25,B2929,2
U9,B2929,4
U15,B2929,4
U310,B2930,5
U894,B2930,5
U202,B2930,5
U325,B2930,4
U261,B2930,4
U966,B2930,4
U1104,B2930,4
U251,B2930,3
U907,B2930,3
U835,B2930,4
U1034,B2930,3
U1198,B2930,4
U235,B2930,4
U856,B2930,4
U850,B2930,5
U235,B2930,3
U1049,B2930,5
U183,B2930,4
U1027,B2930,3
U183,B2930,5
U928,B2930,4
U1016,B2930,3
U939,B2930,5
U183,B2930,5
U401,B2930,3
U1010,B2930,2
U1070,B2930,1
U1424,B2931,1
U1253,B2931,5
U1531,B2931,4
U1518,B2931,4
U1510,B2931,2
U1512,B2931,4
U1666,B2931,4
U1353,B2931,4
U1310,B2931,4
U1731,B2931,5
U1690,B2931,4
U1383,B2931,5
U1455,B2931,1
U1503,B2932,2
U934,B2933,3
U857,B2933,3
U981,B2933,1
U1829,B2933,1
U486,B2935,4
U1080,B2935,4
U1160,B2935,5
U737,B2935,5
U685,B2935,4
U737,B2935,5
U200,B2935,4
U845,B2935,5
U373,B2935,4
U175,B2935,2
U491,B2935,4
U169,B2935,5
U247,B2935,3
U1044,B2935,5
U447,B2935,4
U235,B2935,4
U685,B2935,4
U1850,B2935,4
U301,B2935,4
U718,B2935,4
U1735,B2935,5
U247,B2935,3
U1862,B2935,4
U1231,B2935,5
U356,B2935,5
U413,B2935,5
U699,B2935,4
U797,B2935,3
U442,B2935,4
U592,B2935,5
U327,B2935,5
U797,B2935,5
U528,B2935,3
U1090,B2935,4
U532,B2935,3
U783,B2935,4
U914,B2935,4
U1987,B2935,3
U562,B2935,5
U1147,B2935,2
U433,B2935,5
U778,B2935,5
U408,B2935,3
U346,B2935,5
U1813,B2935,3
U987,B2935,2
U1166,B2935,4
U740,B2936,4
U532,B2936,3
U608,B2936,4
U680,B2936,1
U1798,B2937,5
U153,B2937,5
U152,B2937,4
U151,B2937,3
U152,B2937,4
U40,B2938,4
U1512,B2939,4
U1722,B2939,4
U1886,B2939,4
U1938,B2939,4
U1978,B2939,4
U1642,B2939,4
U1941,B2939,2
U1501,B2939,3
U1507,B2939,3
U115,B2941,5
U206,B2941,4
U870,B2941,4
U161,B2941,4
U1814,B2941,4
U454,B2941,3
U301,B2941,3
U406,B2941,5
U557,B2941,4
U864,B2941,4
U374,B2941,4
U864,B2941,5
U771,B2941,4
U746,B2941,3
U277,B2941,3
U169,B2941,4
U1993,B2941,4
U852,B2942,5
U976,B2942,5
U912,B2942,5
U756,B2942,5
U1867,B2942,5
U1176,B2942,3
U1005,B2942,3
U933,B2942,4
U1066,B2942,2
U1836,B2942,4
U974,B2942,3
U1111,B2942,3
U364,B2942,2
U981,B2942,1
U917,B2942,5
U917,B2942,4
U261,B2942,5
U908,B2942,5
U1867,B2942,5
U261,B2942,1
U648,B2942,3
U978,B2942,5
U998,B2942,4
U1997,B2943,3
U1485,B2943,1
U1257,B2943,3
U1415,B2943,5
U1779,B2944,3
U61,B2944,3
U59,B2944,4
U54,B2944,4
U1765,B2944,4
U74,B2944,5
U58,B2944,5
U80,B2944,4
U24,B2945,4
U25,B2945,3
U20,B2945,4
U25,B2945,5
U31,B2945,4
U1424,B2946,2
U447,B2947,5
U486,B2947,2
U325,B2947,4
U365,B2947,1
U601,B2947,3
U832,B2947,4
U1139,B2947,5
U235,B2947,3
U447,B2947,4
U200,B2947,3
U1049,B2947,5
U1869,B2947,3
U1991,B2947,2
U471,B2947,4
U1816,B2947,3
U169,B2947,3
U711,B2947,2
U365,B2947,2
U684,B2947,3
U352,B2947,4
U1735,B2947,3
U541,B2947,2
U1864,B2947,3
U1991,B2947,3
U655,B2947,4
U816,B2947,5
U1231,B2947,3
U741,B2947,5
U1166,B2947,4
U301,B2947,4
U1161,B2947,5
U1002,B2947,4
U558,B2947,4
U797,B2947,5
U1044,B2947,4
U988,B2947,5
U537,B2947,3
U695,B2947,5
U721,B2947,2
U987,B2947,4
U1816,B2947,1
U1055,B2947,3
U184,B2947,3
U470,B2947,4
U673,B2947,2
U373,B2947,4
U458,B2947,4
U1139,B2947,3
U561,B2947,4
U1087,B2947,4
U819,B2947,4
U624,B2947,4
U1076,B2947,4
U1583,B2947,3
U1147,B2947,3
U1858,B2947,5
U708,B2947,3
U245,B2947,5
U247,B2947,4
U1149,B2947,4
U600,B2947,4
U236,B2947,4
U1133,B2947,1
U1816,B2947,1
U1134,B2947,5
U1057,B2947,3
U630,B2947,5
U747,B2947,3
U990,B2947,2
U272,B2947,5
U1009,B2948,4
U1851,B2948,4
U916,B2948,4
U1232,B2948,4
U682,B2948,4
U1217,B2948,4
U1801,B2949,5
U285,B2949,4
U613,B2949,1
U1919,B2950,3
U1386,B2950,4
U67,B2951,3
U1766,B2951,2
U89,B2951,2
U74,B2951,2
U80,B2951,1
U1765,B2951,3
U101,B2951,4
U86,B2951,3
U77,B2951,3
U1766,B2951,3
U101,B2951,4
U59,B2951,3
U44,B2951,3
U1769,B2951,3
U56,B2951,3
U1771,B2951,3
U2018,B2951,2
U118,B2951,3
U42,B2951,3
U62,B2951,1
U42,B2952,5
U75,B2952,3
U78,B2952,4
U44,B2952,3
U120,B2952,4
U233,B2953,4
U2054,B2955,2
U1701,B2956,5
U1714,B2956,4
U1983,B2956,2
U1644,B2956,4
U1717,B2956,4
U678,B2957,1
U494,B2957,5
U244,B2957,2
U715,B2957,5
U702,B2957,5
U613,B2957,3
U759,B2957,4
U374,B2957,3
U486,B2958,4
U315,B2958,1
U781,B2958,3
U1806,B2958,1
U447,B2958,4
U2093,B2959,4
U372,B2960,3
U809,B2960,5
U331,B2960,4
U809,B2960,1
U1213,B2960,3
U1190,B2960,4
U1213,B2960,3
U2071,B2961,5
U2074,B2961,3
U2054,B2961,4
U2065,B2961,5
U2062,B2961,4
U2063,B2961,3
U2068,B2961,2
U2072,B2961,1
U2053,B2961,3
U1954,B2962,4
U1953,B2963,5
U1430,B2963,4
U1720,B2963,4
U1547,B2963,3
U1409,B2963,5
U1501,B2963,3
U1318,B2963,4
U1536,B2963,4
U1540,B2963,2
U1621,B2963,4
U1280,B2963,3
U1370,B2963,3
U1353,B2963,4
U2006,B2963,3
U1555,B2963,4
U1512,B2963,4
U1503,B2963,4
U1974,B2963,4
U1613,B2963,4
U1684,B2963,4
U1265,B2963,4
U1949,B2963,5
U1652,B2963,5
U1583,B2963,3
U1509,B2963,5
U1510,B2963,4
U2104,B2963,4
U1684,B2963,2
U1552,B2963,4
U1421,B2963,4
U1385,B2963,4
U1422,B2963,5
U1545,B2963,4
U1735,B2963,3
U1883,B2963,2
U1957,B2963,3
U1892,B2963,3
U1611,B2963,3
U1597,B2963,4
U1725,B2963,2
U1354,B2963,4
U1469,B2963,4
U1578,B2963,5
U1721,B2963,3
U1658,B2963,5
U1654,B2963,2
U1658,B2963,1
U956,B2963,5
U1407,B2963,4
U1731,B2963,5
U1749,B2963,4
U1514,B2963,3
U1733,B2963,3
U1585,B2963,3
U1416,B2963,4
U1586,B2963,5
U1317,B2963,3
U1423,B2963,2
U1399,B2964,4
U1983,B2964,3
U1406,B2964,3
U1714,B2964,4
U1488,B2964,4
U1559,B2964,4
U1550,B2964,4
U1975,B2964,5
U1392,B2964,3
U1123,B2964,2
U1635,B2964,2
U1211,B2965,3
U612,B2965,1
U380,B2966,5
U422,B2966,5
U402,B2966,5
U2097,B2966,5
U410,B2966,2
U697,B2966,4
U476,B2966,3
U215,B2966,3
U271,B2966,3
U620,B2966,3
U715,B2966,4
U422,B2966,5
U964,B2966,3
U1268,B2967,3
U281,B2967,2
U1378,B2969,5
U1423,B2969,4
U1410,B2970,3
U753,B2970,4
U753,B2970,1
U1410,B2970,3
U1676,B2970,4
U1313,B2970,4
U119,B2971,2
U119,B2971,3
U1773,B2971,3
U67,B2971,3
U81,B2971,3
U1699,B2972,2
U272,B2973,4
U174,B2973,5
U455,B2973,3
U1825,B2973,4
U1856,B2973,3
U1872,B2973,5
U304,B2974,4
U895,B2974,4
U696,B2974,3
U1501,B2975,3
U1721,B2975,2
U1503,B2975,2
U1644,B2975,4
U1502,B2975,4
U1430,B2975,4
U1882,B2975,4
U2024,B2975,5
U1654,B2975,5
U1729,B2975,4
U1953,B2975,3
U1976,B2975,4
U1442,B2975,4
U1652,B2975,4
U1442,B2975,3
U1423,B2975,3
U1297,B2975,1
U1614,B2975,1
U1056,B2975,3
U1607,B2975,1
U1495,B2975,3
U1971,B2976,4
U2052,B2976,4
U2054,B2976,2
U1468,B2977,1
U131,B2978,2
U146,B2978,3
U146,B2978,3
U327,B2979,2
U1868,B2979,4
U398,B2979,3
U681,B2979,1
U2002,B2979,3
U932,B2979,3
U695,B2979,4
U12,B2980,4
U25,B2980,2
U20,B2980,4
U1750,B2980,3
U1931,B2981,4
U1311,B2981,4
U1305,B2981,4
U1460,B2981,4
U1077,B2982,5
U245,B2982,3
U1156,B2982,4
U1135,B2982,4
U494,B2982,5
U655,B2982,4
U1016,B2982,4
U1194,B2982,5
U292,B2982,5
U896,B2982,2
U935,B2982,4
U1161,B2982,4
U718,B2982,4
U1805,B2982,4
U1208,B2982,2
U487,B2982,3
U1152,B2982,4
U1198,B2982,1
U718,B2984,3
U952,B2986,3
U631,B2986,4
U835,B2986,5
U696,B2986,2
U952,B2986,3
U1027,B2986,4
U952,B2986,2
U1581,B2987,4
U1055,B2987,5
U1627,B2987,1
U1683,B2987,3
U1432,B2987,4
U846,B2988,3
U107,B2992,1
U690,B2994,4
U583,B2994,4
U245,B2994,3
U420,B2994,3
U460,B2994,3
U236,B2994,4
U1162,B2994,1
U690,B2994,2
U240,B2994,2
U460,B2994,3
U541,B2994,3
U1052,B2994,2
U504,B2994,4
U572,B2994,1
U904,B2994,4
U536,B2994,1
U1512,B2996,4
U1650,B2996,5
U1454,B2996,4
U2038,B2996,4
U1489,B2996,5
U1605,B2996,5
U117,B2997,5
U1774,B2997,4
U1777,B2997,4
U2071,B2999,3
U2050,B2999,4
U2067,B2999,2
U2058,B2999,3
U2053,B2999,4
U490,B3000,3
U1160,B3000,3
U1139,B3000,2
U169,B3000,4
U469,B3000,4
U373,B3000,4
U506,B3000,4
U311,B3000,2
U1241,B3000,4
U741,B3000,4
U161,B3000,2
U689,B3000,4
U486,B3000,2
U1107,B3000,4
U1862,B3000,4
U184,B3000,5
U230,B3000,5
U1161,B3000,4
U527,B3000,4
U490,B3000,4
U712,B3000,4
U305,B3000,5
U582,B3000,2
U940,B3000,4
U1155,B3000,4
U655,B3000,4
U1232,B3000,4
U1248,B3000,3
U1107,B3000,4
U175,B3000,3
U1987,B3000,2
U458,B3000,2
U1194,B3000,2
U1141,B3000,4
U348,B3000,4
U246,B3000,5
U548,B3000,2
U510,B3000,4
U1219,B3000,5
U897,B3000,4
U1094,B3000,4
U1087,B3000,4
U592,B3000,4
U282,B3000,3
U1172,B3000,5
U1121,B3000,4
U1139,B3000,4
U1134,B3000,5
U1166,B3000,4
U246,B3000,5
U1956,B3000,5
U2019,B3000,4
U1850,B3000,4
U1144,B3000,3
U531,B3000,5
U723,B3000,4
U416,B3000,5
U495,B3000,2
U272,B3000,4
U773,B3000,4
U687,B3000,4
U1678,B3001,2
U1401,B3001,3
U1423,B3001,3
U1635,B3001,3
U1398,B3002,5
U1434,B3002,2
U948,B3003,3
U1109,B3004,3
U1,B3005,4
U4,B3005,3
U314,B3006,4
U362,B3006,1
U906,B3006,4
U1050,B3006,3
U569,B3006,4
U1208,B3006,3
U1821,B3006,3
U521,B3008,4
U760,B3008,5
U443,B3008,4
U1034,B3008,2
U545,B3008,3
U274,B3008,3
U1810,B3008,1
U1810,B3008,3
U1126,B3008,4
U692,B3008,5
U369,B3008,4
U725,B3010,4
U875,B3010,5
U1016,B3010,5
U863,B3010,3
U2065,B3011,5
U516,B3013,4
U1838,B3013,3
U1838,B3013,4
U708,B3013,4
U1030,B3013,5
U926,B3013,2
U1030,B3013,5
U708,B3013,3
U245,B3013,2
U1842,B3013,3
U1042,B3013,2
U1841,B3013,4
U708,B3013,2
U532,B3013,2
U207,B3015,4
U556,B3015,5
U441,B3015,3
U693,B3015,5
U637,B3015,5
U849,B3015,5
U1220,B3015,5
U606,B3015,5
U393,B3015,5
U793,B3015,4
U247,B3015,3
U446,B3015,3
U339,B3015,5
U459,B3015,3
U1211,B3015,3
U1216,B3015,5
U506,B3015,3
U999,B3015,5
U245,B3015,5
U1989,B3015,4
U1692,B3015,5
U1794,B3017,2
U99,B3018,4
U107,B3018,3
U107,B3018,3
U107,B3018,3
U46,B3018,4
U107,B3018,4
U4,B3019,3
U245,B3020,3
U775,B3020,4
U259,B3020,4
U633,B3020,4
U806,B3020,3
U776,B3020,4
U895,B3021,4
U261,B3021,1
U1070,B3021,3
U725,B3022,3
U492,B3023,5
U541,B3023,5
U1064,B3023,4
U1059,B3023,3
U1878,B3024,4
U1630,B3024,3
U1616,B3024,4
U1710,B3024,5
U1940,B3024,5
U1720,B3024,4
U1960,B3024,4
U1561,B3024,4
U2024,B3024,5
U1943,B3024,5
U1466,B3024,5
U1940,B3024,3
U1544,B3024,3
U1496,B3024,2
U1948,B3024,3
U942,B3024,3
U1703,B3024,4
U1526,B3024,4
U879,B3024,3
U1696,B3024,3
U1405,B3024,3
U1670,B3024,4
U1261,B3024,3
U1411,B3024,4
U1626,B3024,4
U1557,B3024,4
U1350,B3024,2
U1454,B3024,4
U1345,B3024,3
U1499,B3024,3
U1507,B3024,2
U1684,B3024,2
U2043,B3024,4
U1423,B3024,4
U1656,B3024,4
U1620,B3024,2
U1575,B3024,3
U1572,B3024,3
U1313,B3024,2
U1683,B3024,3
U1977,B3024,3
U1218,B3024,2
U1911,B3024,4
U1707,B3024,4
U2061,B3026,4
U2061,B3026,3
U2054,B3026,3
U1278,B3028,4
U1914,B3028,4
U1382,B3028,4
U1382,B3028,4
U1278,B3028,5
U1278,B3028,5
U1545,B3030,5
U1612,B3030,4
U1282,B3030,5
U1503,B3030,5
U1512,B3030,4
U1427,B3030,4
U1722,B3030,4
U1402,B3030,4
U1265,B3030,3
U1349,B3030,5
U1567,B3030,4
U1618,B3030,3
U1649,B3030,4
U1545,B3030,5
U1643,B3030,4
U1498,B3030,4
U1953,B3030,4
U1518,B3030,5
U2024,B3030,5
U1409,B3030,5
U1609,B3030,5
U1447,B3030,3
U1978,B3030,2
U1255,B3030,4
U2107,B3030,1
U1883,B3030,4
U1501,B3030,4
U1384,B3030,2
U1325,B3030,4
U1749,B3030,4
U1337,B3030,4
U109,B3032,3
U67,B3032,3
U72,B3032,3
U78,B3032,4
U72,B3032,3
U401,B3033,4
U1020,B3033,5
U1098,B3034,3
U750,B3034,2
U1098,B3034,4
U1019,B3034,5
U568,B3034,5
U480,B3034,5
U1056,B3034,4
U705,B3034,4
U1341,B3035,4
U1344,B3035,4
U1700,B3035,4
U1268,B3035,3
U281,B3035,4
U1192,B3036,4
U976,B3036,1
U846,B3037,4
U2054,B3038,4
U420,B3039,3
U871,B3039,4
U927,B3039,5
U1119,B3039,3
U1867,B3041,3
U1013,B3042,3
U852,B3042,1
U1092,B3042,1
U1562,B3043,4
U1673,B3043,4
U468,B3045,5
U587,B3045,4
U253,B3045,4
U2074,B3046,5
U2063,B3046,1
U498,B3047,1
U608,B3047,4
U964,B3047,4
U928,B3047,2
U410,B3047,3
U410,B3047,4
U916,B3047,3
U964,B3047,5
U969,B3047,4
U1182,B3047,4
U215,B3048,5
U257,B3048,4
U1211,B3048,4
U1142,B3048,1
U661,B3048,3
U181,B3049,4
U686,B3049,1
U1387,B3052,2
U557,B3053,3
U1141,B3054,5
U521,B3054,5
U672,B3054,1
U305,B3054,4
U641,B3054,4
U549,B3054,3
U1850,B3054,3
U773,B3054,4
U1849,B3054,1
U169,B3054,5
U230,B3054,4
U758,B3054,4
U1611,B3055,2
U1478,B3055,2
U1761,B3055,1
U1503,B3055,3
U172,B3055,4
U516,B3055,2
U1955,B3055,3
U60,B3055,1
U1662,B3055,3
U1485,B3055,2
U1284,B3055,2
U1620,B3055,2
U1335,B3055,4
U1272,B3055,3
U1562,B3055,2
U1557,B3055,1
U1916,B3055,3
U1431,B3055,3
U760,B3055,1
U343,B3056,5
U542,B3056,4
U1082,B3056,4
U776,B3056,1
U230,B3056,4
U330,B3056,3
U343,B3056,3
U715,B3056,4
U678,B3056,4
U230,B3056,2
U541,B3056,3
U862,B3056,4
U525,B3056,2
U1045,B3056,4
U1119,B3056,1
U914,B3056,3
U747,B3056,2
U969,B3056,4
U332,B3056,3
U376,B3056,5
U1051,B3056,1
U589,B3056,3
U1054,B3056,4
U863,B3056,4
U1260,B3057,2
U1480,B3057,4
U1732,B3057,2
U1549,B3057,5
U1414,B3057,1
U1956,B3058,1
U1573,B3058,1
U1956,B3058,1
U1122,B3058,2
U179,B3058,1
U114,B3059,1
U1768,B3059,2
U1399,B3060,3
U1485,B3060,3
U1413,B3060,1
U1586,B3060,3
U1440,B3060,3
U1386,B3060,2
U1273,B3060,3
U37,B3061,2
U1744,B3061,1
U117,B3062,3
U55,B3062,3
U121,B3063,3
U138,B3063,4
U140,B3063,2
U1796,B3063,2
U24,B3064,3
U20,B3064,5
U25,B3064,4
U28,B3064,3
U6,B3064,4
U15,B3064,4
U2,B3064,4
U1753,B3064,1
U1751,B3064,4
U38,B3064,3
U17,B3064,4
U541,B3066,3
U525,B3066,3
U1179,B3066,5
U541,B3066,3
U1774,B3067,4
U1781,B3067,5
U1385,B3068,4
U1385,B3068,2
U78,B3069,4
U83,B3069,5
U56,B3069,2
U71,B3069,4
U79,B3069,4
U50,B3069,2
U81,B3069,5
U1762,B3069,5
U47,B3069,4
U1280,B3070,4
U1552,B3070,4
U1477,B3070,5
U675,B3071,4
U890,B3071,1
U332,B3071,3
U820,B3071,3
U607,B3071,5
U1194,B3071,4
U2034,B3071,4
U782,B3071,5
U798,B3071,5
U2098,B3071,4
U779,B3071,3
U1765,B3072,3
U2018,B3072,4
U42,B3072,4
U319,B3073,4
U893,B3073,5
U314,B3074,4
U583,B3074,4
U1810,B3074,5
U731,B3074,4
U1006,B3074,5
U181,B3074,4
U1006,B3074,5
U411,B3074,5
U765,B3074,4
U2097,B3074,5
U367,B3074,1
U846,B3074,3
U2097,B3074,4
U1977,B3075,4
U1943,B3075,4
U1889,B3075,3
U1358,B3075,4
U1503,B3075,3
U1478,B3075,5
U2028,B3075,4
U1656,B3075,3
U2077,B3076,2
U189,B3077,2
U562,B3077,3
U858,B3077,3
U2027,B3077,3
U688,B3077,5
U1171,B3077,1
U332,B3077,3
U282,B3078,5
U282,B3078,5
U591,B3078,4
U500,B3078,4
U1569,B3079,3
U1704,B3079,3
U1469,B3079,4
U1423,B3079,3
U494,B3080,4
U182,B3080,4
U255,B3080,4
U638,B3080,4
U606,B3080,4
U596,B3080,4
U1804,B3080,4
U567,B3081,5
U1055,B3081,5
U852,B3081,3
U346,B3081,4
U756,B3081,4
U934,B3081,5
U933,B3081,3
U1057,B3081,4
U225,B3081,4
U601,B3081,5
U921,B3081,1
U1105,B3081,3
U1311,B3082,4
U1348,B3082,4
U1433,B3082,5
U1317,B3082,3
U1353,B3082,5
U1679,B3082,4
U1265,B3082,2
U1341,B3082,3
U1320,B3082,2
U1737,B3082,4
U1915,B3082,2
U1259,B3082,4
U1256,B3082,4
U1979,B3082,4
U1503,B3082,4
U1355,B3082,4
U1364,B3082,4
U1652,B3082,4
U1475,B3082,5
U228,B3083,5
U581,B3083,4
U597,B3083,4
U1051,B3083,5
U1804,B3083,4
U1692,B3083,5
U802,B3083,5
U1767,B3084,4
U65,B3084,3
U1771,B3085,4
U1759,B3085,4
U1771,B3085,5
U77,B3085,4
U56,B3085,4
U1771,B3085,3
U107,B3085,1
U46,B3085,2
U1774,B3085,4
U799,B3086,4
U342,B3086,4
U301,B3086,4
U169,B3086,4
U339,B3086,4
U452,B3086,2
U1088,B3086,3
U438,B3086,5
U247,B3086,3
U562,B3086,4
U685,B3086,3
U593,B3086,4
U165,B3086,4
U689,B3086,4
U555,B3086,4
U277,B3086,4
U1130,B3086,4
U892,B3086,2
U922,B3086,2
U1016,B3086,5
U235,B3086,3
U256,B3086,5
U215,B3086,4
U1166,B3086,5
U1209,B3086,4
U481,B3086,4
U563,B3086,4
U853,B3086,3
U168,B3086,1
U605,B3086,5
U190,B3086,4
U592,B3086,1
U620,B3086,3
U864,B3086,1
U1452,B3087,4
U1761,B3087,2
U1251,B3088,5
U1306,B3089,4
U1564,B3089,4
U1501,B3090,3
U1402,B3090,4
U1402,B3090,3
U372,B3091,2
U245,B3091,3
U501,B3091,4
U1064,B3091,4
U956,B3091,5
U1010,B3091,2
U572,B3091,2
U1064,B3091,4
U716,B3091,4
U24,B3093,4
U24,B3094,3
U2077,B3095,5
U2077,B3095,5
U2079,B3095,3
U2077,B3095,5
U169,B3096,5
U809,B3096,1
U858,B3096,3
U764,B3096,5
U816,B3096,5
U794,B3096,3
U443,B3096,3
U447,B3096,4
U1157,B3096,4
U372,B3096,3
U1299,B3097,5
U1499,B3097,4
U1503,B3097,4
U1618,B3097,3
U1469,B3097,4
U1498,B3097,4
U1517,B3097,4
U1481,B3097,5
U1611,B3097,4
U1478,B3097,5
U1609,B3097,5
U1359,B3097,5
U1611,B3097,4
U1733,B3097,4
U1299,B3097,5
U1517,B3097,4
U1427,B3097,4
U1404,B3097,4
U1514,B3097,4
U1688,B3097,4
U1915,B3097,4
U1499,B3097,4
U1320,B3097,4
U1518,B3097,4
U1517,B3097,3
U1562,B3097,5
U1715,B3097,4
U1505,B3097,5
U1357,B3097,5
U1559,B3097,3
U1702,B3097,3
U1540,B3097,5
U1997,B3097,5
U1407,B3097,5
U1423,B3097,3
U1563,B3097,5
U2014,B3097,4
U2015,B3097,4
U253,B3097,4
U1469,B3097,4
U1571,B3097,4
U1375,B3097,4
U1556,B3097,5
U1440,B3097,4
U1911,B3097,5
U1676,B3097,3
U1958,B3097,1
U1740,B3097,2
U1964,B3097,5
U1613,B3097,5
U1278,B3097,5
U2036,B3097,5
U1408,B3097,5
U1495,B3097,4
U173,B3098,5
U750,B3098,5
U537,B3098,3
U537,B3098,4
U1833,B3098,1
U979,B3098,5
U705,B3098,3
U2093,B3099,5
U2090,B3099,4
U2093,B3099,5
U2086,B3099,2
U2088,B3099,4
U1618,B3100,3
U1924,B3100,3
U1538,B3100,1
U1703,B3100,5
U2009,B3100,4
U1445,B3100,2
U1924,B3100,4
U1423,B3100,3
U1924,B3100,1
U2049,B3100,3
U1625,B3100,4
U1586,B3100,3
U471,B3101,4
U673,B3101,3
U2093,B3102,4
U2083,B3102,3
U2093,B3102,4
U1156,B3103,5
U535,B3103,3
U1152,B3103,1
U439,B3103,4
U467,B3103,1
U655,B3103,3
U185,B3103,1
U185,B3103,1
U49,B3104,5
U1765,B3104,4
U1764,B3104,4
U107,B3104,4
U65,B3104,3
U1774,B3104,4
U24,B3105,4
U29,B3105,4
U4,B3105,5
U32,B3105,5
U33,B3105,4
U1745,B3105,5
U1742,B3105,5
U0,B3105,5
U34,B3105,4
U36,B3105,5
U10,B3105,4
U227,B3106,4
U1801,B3106,3
U459,B3106,3
U713,B3108,4
U1055,B3108,4
U897,B3108,5
U1028,B3108,4
U921,B3108,5
U921,B3108,3
U1052,B3108,4
U243,B3108,2
U1057,B3108,3
U708,B3108,4
U532,B3108,4
U1092,B3108,4
U1830,B3108,3
U1841,B3108,5
U362,B3109,4
U1872,B3109,4
U314,B3109,4
U1135,B3109,4
U1217,B3109,3
U569,B3109,2
U1249,B3109,3
U1216,B3109,3
U1216,B3109,1
U783,B3109,2
U1622,B3111,1
U799,B3112,3
U446,B3112,3
U1168,B3112,5
U2026,B3112,5
U371,B3112,4
U565,B3113,4
U1016,B3113,4
U990,B3113,3
U412,B3114,4
U1213,B3114,4
U2034,B3114,3
U2034,B3114,4
U909,B3115,4
U401,B3115,4
U1056,B3115,4
U1057,B3115,4
U263,B3115,4
U1057,B3115,5
U982,B3115,3
U1092,B3115,3
U1272,B3117,4
U1985,B3117,1
U1887,B3117,5
U702,B3118,5
U1904,B3119,5
U1949,B3119,5
U730,B3120,4
U1112,B3120,4
U1208,B3120,3
U1871,B3120,3
U24,B3121,3
U20,B3121,4
U21,B3121,3
U1478,B3122,1
U1426,B3122,3
U1449,B3122,2
U299,B3123,5
U437,B3123,5
U870,B3123,4
U267,B3123,3
U161,B3123,2
U1004,B3124,4
U928,B3124,5
U696,B3124,2
U1004,B3124,4
U928,B3124,5
U541,B3124,3
U956,B3124,2
U928,B3124,5
U711,B3124,4
U776,B3124,4
U600,B3124,4
U738,B3124,4
U1861,B3124,2
U1040,B3124,4
U1861,B3124,4
U916,B3124,3
U502,B3124,3
U1021,B3124,3
U1117,B3124,4
U928,B3124,3
U1117,B3124,2
U478,B3126,5
U447,B3126,2
U471,B3126,4
U843,B3126,1
U692,B3126,1
U746,B3126,4
U820,B3126,2
U458,B3126,1
U247,B3126,4
U326,B3126,1
U1034,B3126,4
U1231,B3126,4
U346,B3126,2
U531,B3126,4
U322,B3126,4
U914,B3126,3
U959,B3126,2
U1865,B3126,3
U741,B3126,2
U236,B3126,2
U361,B3126,1
U1031,B3126,4
U931,B3126,4
U620,B3126,4
U2094,B3126,4
U163,B3126,2
U55,B3127,3
U90,B3127,2
U4,B3128,4
U39,B3128,4
U28,B3128,2
U1061,B3129,2
U662,B3129,3
U662,B3129,1
U319,B3129,4
U622,B3129,3
U783,B3129,4
U1308,B3130,4
U1853,B3132,2
U948,B3132,2
U957,B3132,3
U956,B3132,4
U529,B3132,4
U682,B3132,4
U502,B3132,4
U769,B3132,3
U1067,B3132,4
U589,B3132,4
U591,B3132,3
U1058,B3132,5
U1071,B3132,4
U541,B3132,4
U572,B3132,5
U572,B3132,2
U1397,B3133,3
U1397,B3133,4
U1399,B3133,4
U1274,B3133,2
U1273,B3133,3
U1440,B3133,4
U137,B3135,4
U145,B3135,5
U1793,B3135,5
U1793,B3135,5
U411,B3136,5
U1211,B3136,2
U1801,B3136,2
U65,B3137,4
U74,B3137,3
U80,B3137,3
U77,B3138,4
U116,B3138,3
U79,B3138,3
U81,B3138,4
U673,B3139,4
U846,B3140,3
U1243,B3140,4
U1689,B3140,4
U639,B3140,2
U1876,B3140,3
U750,B3140,5
U1243,B3140,3
U846,B3140,2
U1245,B3140,3
